NAME,LOCALITY,GDA_LAT,GDA_LONG
,,-31.67399,117.65337
,,-32.51587,117.65941
,,-34.14126,117.67186
,,-34.92478,117.67832
,,-33.32862,117.66569
,,-31.65948,117.65356
,,-32.50136,117.6596
,,-34.12674,117.67206
,,-33.31411,117.66589
,,-34.91028,117.67852
,,-31.64497,117.65374
,,-32.48684,117.65979
,,-34.11224,117.67226
,,-33.29959,117.66609
,,-31.63046,117.65393
,,-34.89576,117.67873
,,-32.47233,117.65998
,,-34.09773,117.67246
,,-33.28509,117.66629
,,-31.61594,117.65412
,,-34.88126,117.67894
,,-32.45783,117.66017
,,-34.08323,117.67267
,,-31.60143,117.6543
,,-33.27058,117.66648
,,-32.44332,117.66037
,,-34.86675,117.67915
,,-34.06871,117.67287
,,-31.58691,117.65449
,,-33.25606,117.66668
,,-32.4288,117.66056
,,-34.85225,117.67935
,,-34.05421,117.67307
,,-31.5724,117.65468
,,-33.24155,117.66688
,,-32.41429,117.66075
,,-34.83774,117.67956
,,-34.0397,117.67327
,,-31.55788,117.65486
,,-33.22705,117.66707
,,-32.39978,117.66094
,,-34.82323,117.67977
,,-34.02519,117.67347
,,-31.54337,117.65505
,,-33.21254,117.66727
,,-32.38527,117.66113
,,-34.80873,117.67998
,,-31.52886,117.65523
,,-34.01068,117.67367
,,-33.19802,117.66746
,,-32.37075,117.66132
,,-34.79422,117.68018
,,-31.51435,117.65542
,,-33.99617,117.67388
,,-33.18352,117.66766
,,-32.35624,117.66151
,,-34.77971,117.68038
,,-31.49983,117.6556
,,-33.98167,117.67408
,,-32.34173,117.66171
,,-33.16901,117.66786
,,-34.76521,117.68059
,,-31.48532,117.65579
,,-33.96715,117.67428
,,-32.32721,117.6619
,,-33.1545,117.66805
,,-34.7507,117.6808
,,-31.4708,117.65598
,,-33.95265,117.67448
,,-32.3127,117.66209
,,-33.13998,117.66825
,,-31.45629,117.65616
,,-34.73619,117.681
,,-33.93814,117.67468
,,-32.29819,117.66228
,,-33.12547,117.66844
,,-31.44177,117.65635
,,-34.72169,117.68121
,,-33.92364,117.67488
,,-32.28368,117.66247
,,-33.11097,117.66864
,,-31.42726,117.65653
,,-34.70718,117.68141
,,-32.26916,117.66266
,,-33.90912,117.67508
,,-33.09646,117.66884
,,-31.41275,117.65672
,,-34.69268,117.68162
,,-32.25465,117.66285
,,-33.89462,117.67528
,,-33.08194,117.66903
,,-31.39823,117.6569
,,-34.67816,117.68182
,,-32.24014,117.66304
,,-33.88011,117.67548
,,-33.06743,117.66923
,,-31.38372,117.65709
,,-34.66366,117.68203
,,-32.22563,117.66323
,,-33.8656,117.67568
,,-33.05292,117.66942
,,-31.3692,117.65727
,,-32.21111,117.66342
,,-34.64916,117.68223
,,-33.85109,117.67588
,,-33.03842,117.66962
,,-31.35469,117.65745
,,-32.1966,117.66361
,,-34.63465,117.68244
,,-33.83658,117.67608
,,-33.0239,117.66981
,,-31.34017,117.65764
,,-32.18209,117.6638
,,-34.62014,117.68264
,,-33.00939,117.67
,,-33.82208,117.67628
,,-31.32566,117.65782
,,-32.16758,117.66399
,,-34.60563,117.68285
,,-32.99488,117.6702
,,-33.80757,117.67648
,,-31.31115,117.65801
,,-32.15307,117.66417
,,-34.59113,117.68305
,,-32.98037,117.67039
,,-31.29664,117.65819
,,-33.79305,117.67668
,,-32.13856,117.66436
,,-31.28211,117.65837
,,-32.96586,117.67059
,,-34.57662,117.68325
,,-33.77855,117.67688
,,-32.12405,117.66455
,,-31.2676,117.65856
,,-32.95135,117.67078
,,-34.56211,117.68346
,,-33.76404,117.67708
,,-32.10954,117.66474
,,-31.25309,117.65874
,,-32.93684,117.67097
,,-34.54761,117.68366
,,-33.74953,117.67727
,,-32.09502,117.66493
,,-31.23858,117.65892
,,-32.92233,117.67117
,,-34.5331,117.68387
,,-33.73502,117.67747
,,-32.08051,117.66512
,,-31.22406,117.65911
,,-32.90782,117.67136
,,-33.72051,117.67767
,,-34.51859,117.68407
,,-32.066,117.66531
,,-31.20954,117.65929
,,-32.89331,117.67155
,,-33.70601,117.67787
,,-34.50409,117.68427
,,-32.05149,117.66549
,,-31.19503,117.65947
,,-32.8788,117.67175
,,-33.69149,117.67807
,,-34.48958,117.68447
,,-32.03697,117.66568
,,-31.18052,117.65966
,,-32.86428,117.67194
,,-33.67698,117.67827
,,-34.47507,117.68468
,,-32.02246,117.66587
,,-31.166,117.65984
,,-32.84977,117.67213
,,-33.66248,117.67846
,,-34.46056,117.68488
,,-32.00795,117.66606
,,-31.15149,117.66002
,,-32.83527,117.67233
,,-33.64797,117.67866
,,-34.44606,117.68508
,,-35.22954,117.69161
,,-31.99343,117.66625
,,-31.13697,117.6602
,,-32.82076,117.67252
,,-33.63345,117.67886
,,-31.97892,117.66643
,,-34.43155,117.68529
,,-31.12246,117.66039
,,-35.21503,117.69181
,,-32.80624,117.67271
,,-33.61895,117.67906
,,-31.96441,117.66662
,,-31.10794,117.66057
,,-34.41705,117.68549
,,-35.20053,117.69202
,,-32.79173,117.6729
,,-33.60444,117.67925
,,-31.09343,117.66075
,,-31.9499,117.66681
,,-34.40253,117.68569
,,-35.18602,117.69223
,,-32.77722,117.6731
,,-31.07892,117.66093
,,-31.93538,117.66699
,,-33.58993,117.67945
,,-34.38803,117.68589
,,-35.17152,117.69243
,,-32.76271,117.67329
,,-31.06439,117.66111
,,-31.92087,117.66718
,,-33.57542,117.67965
,,-34.37352,117.68609
,,-35.15701,117.69264
,,-32.74819,117.67348
,,-31.04988,117.66129
,,-31.90635,117.66737
,,-33.56091,117.67985
,,-34.35902,117.6863
,,-35.14251,117.69285
,,-32.73369,117.67367
,,-31.03537,117.66148
,,-31.89184,117.66755
,,-33.54641,117.68004
,,-34.3445,117.6865
,,-35.128,117.69305
,,-32.71918,117.67386
,,-31.02086,117.66166
,,-31.87732,117.66774
,,-33.5319,117.68024
,,-34.33,117.6867
,,-35.11349,117.69326
,,-32.70466,117.67406
,,-31.86281,117.66793
,,-33.51738,117.68044
,,-34.31549,117.6869
,,-35.09899,117.69347
,,-32.69015,117.67425
,,-31.8483,117.66811
,,-33.50288,117.68063
,,-34.30098,117.6871
,,-32.67564,117.67444
,,-35.08449,117.69367
,,-31.83379,117.6683
,,-33.48837,117.68083
,,-34.28648,117.6873
,,-32.66113,117.67463
,,-35.06997,117.69388
,,-31.81927,117.66849
,,-33.47385,117.68102
,,-34.27197,117.6875
,,-32.64662,117.67482
,,-31.80476,117.66867
,,-35.05547,117.69408
,,-33.45934,117.68122
,,-34.25747,117.6877
,,-32.63211,117.67501
,,-31.79025,117.66886
,,-35.04097,117.69429
,,-33.44484,117.68142
,,-32.6176,117.6752
,,-34.24295,117.68791
,,-31.77574,117.66904
,,-35.02646,117.6945
,,-33.43033,117.68161
,,-32.60309,117.67539
,,-34.22844,117.68811
,,-31.76122,117.66923
,,-35.01195,117.6947
,,-33.41581,117.68181
,,-32.58857,117.67558
,,-31.74671,117.66941
,,-34.21394,117.68831
,,-34.99745,117.69491
,,-33.40131,117.682
,,-32.57406,117.67577
,,-31.7322,117.6696
,,-34.19943,117.68851
,,-34.98295,117.69511
,,-33.3868,117.6822
,,-32.55955,117.67596
,,-31.71768,117.66978
,,-34.18492,117.68871
,,-34.96843,117.69532
,,-33.37229,117.68239
,,-31.70317,117.66997
,,-32.54504,117.67615
,,-34.17041,117.68891
,,-34.95393,117.69552
,,-33.35778,117.68259
,,-31.68866,117.67015
,,-32.53052,117.67634
,,-34.15591,117.68911
,,-34.93943,117.69572
,,-33.34327,117.68278
,,-31.67415,117.67034
,,-32.51602,117.67653
,,-34.14139,117.68931
,,-34.92492,117.69593
,,-33.32876,117.68298
,,-31.65962,117.67052
,,-32.50151,117.67672
,,-34.12689,117.68951
,,-33.31425,117.68317
,,-34.91041,117.69613
,,-31.64511,117.67071
,,-32.48699,117.67691
,,-34.11238,117.6897
,,-33.29974,117.68337
,,-31.6306,117.67089
,,-34.89591,117.69634
,,-32.47248,117.6771
,,-34.09788,117.6899
,,-33.28523,117.68356
,,-31.61609,117.67108
,,-34.8814,117.69654
,,-32.45797,117.67729
,,-34.08336,117.6901
,,-31.60157,117.67126
,,-33.27072,117.68375
,,-32.44346,117.67748
,,-34.8669,117.69674
,,-34.06886,117.6903
,,-31.58706,117.67144
,,-33.25621,117.68395
,,-32.42894,117.67767
,,-34.85238,117.69695
,,-34.05435,117.6905
,,-31.57255,117.67163
,,-33.2417,117.68414
,,-32.41443,117.67786
,,-34.83788,117.69715
,,-34.03985,117.6907
,,-31.55803,117.67181
,,-33.22719,117.68434
,,-32.39992,117.67805
,,-34.82338,117.69736
,,-34.02533,117.6909
,,-31.54351,117.67199
,,-33.21268,117.68453
,,-32.38541,117.67824
,,-34.80887,117.69756
,,-31.529,117.67218
,,-34.01082,117.6911
,,-33.19817,117.68472
,,-32.3709,117.67842
,,-34.79436,117.69776
,,-31.51449,117.67236
,,-33.99632,117.69129
,,-33.18366,117.68492
,,-32.35639,117.67861
,,-34.77986,117.69797
,,-31.49997,117.67254
,,-33.98181,117.69149
,,-32.34188,117.6788
,,-33.16915,117.68511
,,-34.76535,117.69817
,,-31.48546,117.67273
,,-33.9673,117.69169
,,-32.32737,117.67899
,,-33.15464,117.6853
,,-34.75084,117.69837
,,-31.47095,117.67291
,,-33.95279,117.69189
,,-32.31285,117.67918
,,-33.14013,117.6855
,,-31.45644,117.67309
,,-34.73634,117.69857
,,-33.93829,117.69209
,,-32.29834,117.67936
,,-33.12562,117.68569
,,-31.44192,117.67328
,,-34.72183,117.69878
,,-33.92378,117.69228
,,-32.28383,117.67955
,,-33.11111,117.68588
,,-31.4274,117.67346
,,-34.70733,117.69898
,,-32.26932,117.67974
,,-33.90927,117.69248
,,-33.0966,117.68607
,,-31.41289,117.67364
,,-34.69281,117.69918
,,-32.2548,117.67993
,,-33.89476,117.69268
,,-33.08208,117.68627
,,-31.39838,117.67382
,,-34.67831,117.69938
,,-32.24029,117.68011
,,-33.88025,117.69288
,,-33.06758,117.68646
,,-31.38386,117.674
,,-34.6638,117.69958
,,-32.22578,117.6803
,,-33.86574,117.69307
,,-33.05307,117.68665
,,-31.36935,117.67419
,,-32.21126,117.68049
,,-34.6493,117.69979
,,-33.85123,117.69327
,,-33.03855,117.68684
,,-31.35484,117.67437
,,-32.19675,117.68067
,,-34.63479,117.69999
,,-33.83673,117.69347
,,-33.02404,117.68703
,,-31.34032,117.67455
,,-32.18224,117.68086
,,-34.62028,117.70019
,,-33.00954,117.68723
,,-33.82222,117.69366
,,-31.3258,117.67473
,,-32.16773,117.68105
,,-34.60578,117.70039
,,-32.99503,117.68742
,,-33.8077,117.69386
,,-31.31129,117.67491
,,-32.15321,117.68123
,,-34.59126,117.70059
,,-32.98051,117.68761
,,-31.29678,117.67509
,,-33.7932,117.69405
,,-32.1387,117.68142
,,-31.28227,117.67527
,,-32.966,117.6878
,,-34.57676,117.70079
,,-33.77869,117.69425
,,-32.12419,117.68161
,,-31.26775,117.67546
,,-32.95149,117.68799
,,-34.56226,117.70099
,,-33.76419,117.69445
,,-32.10968,117.68179
,,-31.25323,117.67564
,,-32.93699,117.68818
,,-34.54775,117.70119
,,-33.74967,117.69464
,,-32.09516,117.68198
,,-31.23872,117.67582
,,-32.92247,117.68837
,,-34.53324,117.70139
,,-33.73516,117.69484
,,-32.08065,117.68216
,,-31.2242,117.676
,,-32.90796,117.68856
,,-34.51873,117.70159
,,-33.72066,117.69503
,,-32.06614,117.68235
,,-31.20969,117.67618
,,-32.89345,117.68875
,,-33.70614,117.69523
,,-34.50423,117.70179
,,-32.05163,117.68253
,,-31.19518,117.67636
,,-32.87894,117.68894
,,-33.69163,117.69542
,,-34.48973,117.70199
,,-32.03711,117.68272
,,-31.18066,117.67654
,,-32.86443,117.68913
,,-33.67713,117.69562
,,-34.47521,117.70219
,,-32.0226,117.6829
,,-31.16614,117.67672
,,-32.84992,117.68932
,,-33.66262,117.69581
,,-34.4607,117.70239
,,-32.00809,117.68309
,,-31.15163,117.6769
,,-32.83541,117.68951
,,-33.64811,117.69601
,,-34.4462,117.7026
,,-35.22968,117.70928
,,-31.99357,117.68327
,,-31.13712,117.67708
,,-32.82089,117.6897
,,-33.6336,117.6962
,,-31.97906,117.68346
,,-34.4317,117.70279
,,-31.12261,117.67726
,,-35.21518,117.70949
,,-32.80638,117.68989
,,-33.61909,117.6964
,,-31.96455,117.68364
,,-31.10809,117.67744
,,-34.41718,117.70299
,,-35.20066,117.70969
,,-32.79188,117.69008
,,-33.60459,117.69659
,,-31.09357,117.67762
,,-31.95004,117.68383
,,-34.40268,117.70319
,,-35.18616,117.70989
,,-32.77737,117.69027
,,-31.07906,117.6778
,,-31.93552,117.68401
,,-33.59007,117.69679
,,-34.38817,117.70339
,,-35.17166,117.7101
,,-32.76285,117.69046
,,-31.06455,117.67797
,,-31.92101,117.6842
,,-33.57556,117.69698
,,-34.37366,117.70359
,,-35.15716,117.7103
,,-32.74834,117.69065
,,-31.05003,117.67815
,,-31.9065,117.68438
,,-33.56106,117.69718
,,-34.35915,117.70379
,,-35.14265,117.71051
,,-32.73383,117.69084
,,-31.03551,117.67833
,,-31.89199,117.68457
,,-33.54655,117.69737
,,-34.34465,117.70399
,,-35.12814,117.71071
,,-32.71932,117.69103
,,-31.021,117.67851
,,-31.87747,117.68475
,,-33.53203,117.69756
,,-34.33014,117.70419
,,-35.11364,117.71091
,,-32.7048,117.69122
,,-31.86296,117.68493
,,-33.51753,117.69776
,,-34.31563,117.70438
,,-35.09913,117.71112
,,-32.69029,117.69141
,,-31.84845,117.68512
,,-33.50302,117.69795
,,-34.30112,117.70458
,,-32.67579,117.6916
,,-35.08462,117.71132
,,-31.83394,117.6853
,,-33.4885,117.69814
,,-34.28662,117.70478
,,-32.66128,117.69178
,,-35.07012,117.71152
,,-31.81942,117.68548
,,-33.474,117.69834
,,-34.27212,117.70498
,,-32.64676,117.69197
,,-31.80491,117.68567
,,-35.05561,117.71172
,,-33.45949,117.69853
,,-34.2576,117.70518
,,-32.63225,117.69216
,,-31.7904,117.68585
,,-35.0411,117.71193
,,-33.44498,117.69872
,,-34.24309,117.70537
,,-32.61774,117.69235
,,-31.77588,117.68603
,,-35.0266,117.71213
,,-33.43046,117.69892
,,-32.60322,117.69254
,,-34.22859,117.70557
,,-31.76136,117.68622
,,-35.0121,117.71233
,,-33.41596,117.69911
,,-32.58871,117.69272
,,-31.74685,117.6864
,,-34.21408,117.70577
,,-34.99759,117.71253
,,-33.40145,117.6993
,,-32.57421,117.69291
,,-31.73234,117.68658
,,-34.19957,117.70597
,,-34.98308,117.71274
,,-33.38694,117.69949
,,-32.5597,117.6931
,,-31.71782,117.68676
,,-34.18506,117.70616
,,-34.96858,117.71294
,,-33.37243,117.69969
,,-31.70331,117.68695
,,-32.54518,117.69329
,,-34.17056,117.70636
,,-34.95408,117.71314
,,-33.35792,117.69988
,,-31.6888,117.68713
,,-32.53067,117.69347
,,-34.15604,117.70656
,,-34.93956,117.71334
,,-33.34341,117.70007
,,-31.67429,117.68731
,,-32.51616,117.69366
,,-34.14154,117.70675
,,-34.92506,117.71354
,,-33.32891,117.70026
,,-31.65977,117.68749
,,-32.50165,117.69385
,,-34.12703,117.70695
,,-33.31439,117.70045
,,-34.91055,117.71374
,,-31.64526,117.68767
,,-32.48713,117.69403
,,-34.11253,117.70715
,,-33.29988,117.70065
,,-31.63074,117.68785
,,-34.89605,117.71394
,,-32.47262,117.69422
,,-34.09801,117.70734
,,-33.28537,117.70084
,,-31.61623,117.68804
,,-34.88154,117.71414
,,-32.45811,117.69441
,,-34.08351,117.70754
,,-31.60171,117.68822
,,-33.27086,117.70103
,,-32.4436,117.69459
,,-34.86703,117.71434
,,-34.069,117.70774
,,-31.5872,117.6884
,,-33.25635,117.70122
,,-32.42909,117.69478
,,-34.85253,117.71454
,,-34.0545,117.70793
,,-31.57269,117.68858
,,-33.24184,117.70141
,,-32.41458,117.69497
,,-34.83802,117.71475
,,-34.03998,117.70813
,,-31.55817,117.68876
,,-33.22734,117.7016
,,-32.40007,117.69515
,,-34.82351,117.71495
,,-34.02548,117.70832
,,-31.54366,117.68894
,,-33.21282,117.70179
,,-32.38555,117.69534
,,-34.80901,117.71515
,,-31.52915,117.68912
,,-34.01097,117.70852
,,-33.19831,117.70198
,,-32.37104,117.69552
,,-34.7945,117.71535
,,-31.51464,117.6893
,,-33.99645,117.70871
,,-33.1838,117.70217
,,-32.35653,117.69571
,,-34.78,117.71555
,,-31.50012,117.68948
,,-33.98195,117.70891
,,-32.34202,117.69589
,,-33.1693,117.70236
,,-34.76549,117.71575
,,-31.4856,117.68966
,,-33.96744,117.7091
,,-32.3275,117.69608
,,-33.15478,117.70255
,,-34.75098,117.71595
,,-31.47109,117.68984
,,-33.95294,117.7093
,,-32.31299,117.69626
,,-33.14027,117.70274
,,-31.45658,117.69002
,,-34.73648,117.71615
,,-33.93842,117.70949
,,-32.29848,117.69645
,,-33.12576,117.70293
,,-31.44206,117.6902
,,-34.72197,117.71634
,,-33.92392,117.70969
,,-32.28397,117.69663
,,-33.11125,117.70312
,,-31.42755,117.69038
,,-34.70746,117.71654
,,-32.26945,117.69682
,,-33.90941,117.70988
,,-33.09674,117.70331
,,-31.41304,117.69056
,,-34.69296,117.71674
,,-32.25494,117.697
,,-33.8949,117.71008
,,-33.08223,117.7035
,,-31.39852,117.69074
,,-34.67845,117.71694
,,-32.24043,117.69719
,,-33.88039,117.71027
,,-33.06772,117.70369
,,-31.384,117.69092
,,-34.66394,117.71714
,,-32.22592,117.69737
,,-33.86588,117.71046
,,-33.0532,117.70388
,,-31.36949,117.6911
,,-32.2114,117.69756
,,-34.64944,117.71734
,,-33.85138,117.71066
,,-33.0387,117.70407
,,-31.35498,117.69128
,,-32.19689,117.69774
,,-34.63493,117.71754
,,-33.83687,117.71085
,,-33.02419,117.70426
,,-31.34046,117.69146
,,-32.18238,117.69792
,,-34.62043,117.71774
,,-33.00968,117.70445
,,-33.82235,117.71105
,,-31.32595,117.69164
,,-32.16786,117.69811
,,-34.60591,117.71794
,,-32.99516,117.70464
,,-33.80785,117.71124
,,-31.31144,117.69182
,,-32.15335,117.69829
,,-34.59141,117.71813
,,-32.98065,117.70482
,,-31.29692,117.692
,,-33.79334,117.71143
,,-32.13884,117.69848
,,-31.2824,117.69217
,,-34.5769,117.71833
,,-32.96615,117.70501
,,-33.77883,117.71163
,,-32.12433,117.69866
,,-31.26789,117.69235
,,-32.95164,117.7052
,,-34.56239,117.71853
,,-33.76432,117.71182
,,-32.10981,117.69884
,,-31.25338,117.69253
,,-32.93712,117.70539
,,-34.54789,117.71873
,,-33.74981,117.71201
,,-32.0953,117.69903
,,-31.23887,117.69271
,,-32.92261,117.70558
,,-34.53338,117.71892
,,-33.73531,117.7122
,,-32.08079,117.69921
,,-31.22435,117.69289
,,-32.90811,117.70577
,,-34.51888,117.71912
,,-33.72079,117.7124
,,-32.06628,117.69939
,,-31.20983,117.69306
,,-32.89359,117.70595
,,-33.70628,117.71259
,,-34.50436,117.71932
,,-32.05177,117.69957
,,-31.19532,117.69324
,,-32.87908,117.70614
,,-33.69178,117.71278
,,-34.48986,117.71952
,,-32.03725,117.69976
,,-31.18081,117.69342
,,-32.86457,117.70633
,,-33.67727,117.71297
,,-34.47535,117.71971
,,-32.02274,117.69994
,,-31.16629,117.6936
,,-32.85006,117.70652
,,-33.66276,117.71317
,,-34.46085,117.71991
,,-32.00823,117.70012
,,-31.15178,117.69378
,,-32.83555,117.7067
,,-33.64825,117.71336
,,-34.44634,117.72011
,,-35.22982,117.72696
,,-31.99371,117.7003
,,-31.13726,117.69395
,,-32.82104,117.70689
,,-33.63374,117.71355
,,-31.9792,117.70049
,,-34.43183,117.7203
,,-35.21531,117.72716
,,-31.12274,117.69413
,,-32.80653,117.70708
,,-33.61923,117.71374
,,-31.96469,117.70067
,,-31.10823,117.69431
,,-34.41733,117.7205
,,-35.20081,117.72736
,,-32.79202,117.70726
,,-33.60472,117.71393
,,-31.09372,117.69448
,,-31.95017,117.70085
,,-34.40281,117.72069
,,-35.1863,117.72756
,,-32.7775,117.70745
,,-31.0792,117.69466
,,-31.93566,117.70103
,,-33.59021,117.71412
,,-34.38831,117.72089
,,-35.17179,117.72776
,,-32.76299,117.70764
,,-31.06468,117.69484
,,-31.92115,117.70121
,,-33.57571,117.71432
,,-34.3738,117.72109
,,-35.15729,117.72796
,,-32.74848,117.70782
,,-31.05017,117.69501
,,-31.90664,117.70139
,,-33.56119,117.71451
,,-34.3593,117.72128
,,-35.14279,117.72816
,,-32.73397,117.70801
,,-31.03566,117.69519
,,-31.89212,117.70158
,,-33.54668,117.7147
,,-34.34478,117.72148
,,-35.12828,117.72836
,,-32.71946,117.7082
,,-31.02115,117.69537
,,-31.87761,117.70176
,,-33.53218,117.71489
,,-34.33028,117.72167
,,-35.11377,117.72857
,,-32.70495,117.70838
,,-31.8631,117.70194
,,-33.51767,117.71508
,,-34.31577,117.72187
,,-35.09927,117.72877
,,-32.69044,117.70857
,,-31.84859,117.70212
,,-33.50316,117.71527
,,-34.30127,117.72206
,,-32.67592,117.70875
,,-35.08476,117.72897
,,-31.83407,117.7023
,,-33.48865,117.71546
,,-34.28676,117.72226
,,-32.66141,117.70894
,,-35.07025,117.72917
,,-31.81956,117.70248
,,-33.47414,117.71565
,,-34.27225,117.72245
,,-32.6469,117.70912
,,-31.80505,117.70266
,,-35.05575,117.72937
,,-33.45962,117.71584
,,-34.25775,117.72265
,,-32.63239,117.70931
,,-31.79053,117.70284
,,-35.04125,117.72956
,,-33.44512,117.71603
,,-34.24323,117.72284
,,-32.61788,117.70949
,,-31.77602,117.70302
,,-35.02673,117.72976
,,-33.43061,117.71622
,,-32.60337,117.70968
,,-34.22872,117.72304
,,-31.76151,117.7032
,,-35.01223,117.72996
,,-33.4161,117.71641
,,-32.58886,117.70986
,,-31.747,117.70338
,,-34.21422,117.72323
,,-34.99773,117.73016
,,-33.40159,117.7166
,,-32.57435,117.71005
,,-31.73248,117.70356
,,-34.19971,117.72343
,,-34.98322,117.73036
,,-33.38708,117.71679
,,-32.55983,117.71023
,,-31.71797,117.70374
,,-34.1852,117.72362
,,-34.96871,117.73056
,,-33.37257,117.71698
,,-31.70346,117.70392
,,-32.54532,117.71042
,,-34.17069,117.72381
,,-34.95421,117.73075
,,-33.35806,117.71717
,,-31.68894,117.7041
,,-32.53081,117.7106
,,-34.15619,117.72401
,,-34.93971,117.73095
,,-33.34355,117.71736
,,-31.67442,117.70428
,,-32.51629,117.71079
,,-34.14168,117.7242
,,-34.9252,117.73115
,,-33.32904,117.71755
,,-31.65991,117.70446
,,-32.50179,117.71097
,,-34.12717,117.7244
,,-33.31453,117.71774
,,-34.91069,117.73135
,,-31.6454,117.70464
,,-32.48728,117.71116
,,-34.11266,117.72459
,,-33.30003,117.71792
,,-31.63089,117.70482
,,-34.89619,117.73155
,,-32.47277,117.71134
,,-34.09816,117.72478
,,-33.28551,117.71811
,,-31.61637,117.705
,,-34.88168,117.73175
,,-32.45825,117.71152
,,-34.08364,117.72498
,,-31.60186,117.70518
,,-33.271,117.7183
,,-32.44374,117.71171
,,-34.86717,117.73194
,,-34.06914,117.72517
,,-31.58735,117.70535
,,-33.25649,117.71849
,,-32.42923,117.71189
,,-34.85266,117.73214
,,-34.05463,117.72536
,,-31.57283,117.70553
,,-33.24198,117.71868
,,-32.41472,117.71207
,,-34.83816,117.73234
,,-34.04013,117.72555
,,-31.55831,117.70571
,,-33.22747,117.71886
,,-32.4002,117.71226
,,-34.82366,117.73254
,,-34.02561,117.72575
,,-31.5438,117.70589
,,-33.21296,117.71905
,,-32.38569,117.71244
,,-34.80914,117.73273
,,-31.52929,117.70607
,,-34.0111,117.72594
,,-33.19846,117.71924
,,-32.37118,117.71262
,,-34.79464,117.73293
,,-31.51477,117.70625
,,-33.9966,117.72613
,,-33.18394,117.71943
,,-32.35667,117.71281
,,-34.78014,117.73313
,,-31.50026,117.70642
,,-33.98209,117.72632
,,-32.34216,117.71299
,,-33.16943,117.71962
,,-34.76562,117.73332
,,-31.48575,117.7066
,,-33.96758,117.72652
,,-32.32765,117.71317
,,-33.15492,117.7198
,,-34.75112,117.73352
,,-31.47124,117.70678
,,-33.95307,117.72671
,,-32.31314,117.71335
,,-33.14042,117.71999
,,-31.45672,117.70696
,,-34.73661,117.73372
,,-33.93857,117.7269
,,-32.29862,117.71354
,,-33.1259,117.72018
,,-31.4422,117.70713
,,-34.72211,117.73391
,,-33.92406,117.72709
,,-32.28411,117.71372
,,-33.11139,117.72036
,,-31.42769,117.70731
,,-34.7076,117.73411
,,-32.2696,117.7139
,,-33.90954,117.72728
,,-33.09688,117.72055
,,-31.41317,117.70749
,,-34.69309,117.73431
,,-32.25509,117.71408
,,-33.89504,117.72747
,,-33.08236,117.72074
,,-31.39866,117.70766
,,-34.67859,117.7345
,,-32.24057,117.71426
,,-33.88053,117.72766
,,-33.06786,117.72092
,,-31.38415,117.70784
,,-34.66409,117.7347
,,-32.22606,117.71444
,,-33.86602,117.72786
,,-33.05335,117.72111
,,-31.36964,117.70802
,,-32.21155,117.71463
,,-34.64957,117.73489
,,-33.85151,117.72805
,,-33.03884,117.7213
,,-31.35512,117.70819
,,-32.19704,117.71481
,,-34.63507,117.73509
,,-33.837,117.72824
,,-33.02432,117.72148
,,-31.3406,117.70837
,,-32.18252,117.71499
,,-34.62056,117.73528
,,-33.00981,117.72167
,,-33.8225,117.72843
,,-31.32609,117.70855
,,-32.16801,117.71517
